date,region,cases
2020-06-17,05 - Estrie,0
2020-06-17,06 - Montréal,58
2020-06-17,07 - Outaouais,2
2020-06-17,08 - Abitibi-Temiscamingue,2
2020-06-17,09 - Côte-Nord,0
2020-06-17,10 - Nord-du-Québec,0
2020-06-17,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-06-17,12 - Chaudière-Appalaches,0
2020-06-17,13 - Laval,12
2020-06-17,14 - Lanaudière,6
2020-06-17,15 - Laurentides,18
2020-06-17,16 - Montérégie,13
2020-06-17,17 - Nunavik,0
2020-06-17,18 - Terres-Cries-de-la-Baie-James,0
2020-06-18,01 - Bas-Saint-Laurent,0
2020-06-18,02 - Saguenay–Lac-Saint-Jean,0
2020-06-18,03 - Capitale Nationale,9
2020-06-18,04 - Mauricie - Centre du Québec,3
2020-06-18,05 - Estrie,1
2020-06-18,06 - Montréal,58
2020-06-18,07 - Outaouais,1
2020-06-18,08 - Abitibi-Temiscamingue,2
2020-06-18,09 - Côte-Nord,0
2020-06-18,10 - Nord-du-Québec,0
2020-06-18,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-06-18,12 - Chaudière-Appalaches,0
2020-06-18,13 - Laval,4
2020-06-18,14 - Lanaudière,1
2020-06-18,15 - Laurentides,13
2020-06-18,16 - Montérégie,29
2020-06-18,17 - Nunavik,0
2020-06-18,18 - Terres-Cries-de-la-Baie-James,0
2020-06-19,01 - Bas-Saint-Laurent,3
2020-06-19,02 - Saguenay–Lac-Saint-Jean,0
2020-06-19,03 - Capitale Nationale,14
2020-06-19,04 - Mauricie - Centre du Québec,3
2020-06-19,05 - Estrie,4
2020-06-19,06 - Montréal,64
2020-06-19,07 - Outaouais,0
2020-06-19,08 - Abitibi-Temiscamingue,0
2020-06-19,09 - Côte-Nord,0
2020-06-19,10 - Nord-du-Québec,0
2020-06-19,11 - Gaspésie-Îles-de-la-Madeleine,1
2020-06-19,12 - Chaudière-Appalaches,0
2020-06-19,13 - Laval,14
2020-06-19,14 - Lanaudière,2
2020-06-19,15 - Laurentides,29
2020-06-19,16 - Montérégie,33
2020-06-19,17 - Nunavik,0
2020-06-19,18 - Terres-Cries-de-la-Baie-James,0
2020-06-20,01 - Bas-Saint-Laurent,1
2020-06-20,02 - Saguenay–Lac-Saint-Jean,0
2020-06-20,03 - Capitale Nationale,5
2020-06-20,04 - Mauricie - Centre du Québec,1
2020-06-20,05 - Estrie,0
2020-06-20,06 - Montréal,74
2020-06-20,07 - Outaouais,0
2020-06-20,08 - Abitibi-Temiscamingue,0
2020-06-20,09 - Côte-Nord,0
2020-06-20,10 - Nord-du-Québec,0
2020-06-20,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-06-20,12 - Chaudière-Appalaches,0
2020-06-20,13 - Laval,7
2020-06-20,14 - Lanaudière,6
2020-06-20,15 - Laurentides,20
2020-06-20,16 - Montérégie,20
2020-06-20,17 - Nunavik,0
2020-06-20,18 - Terres-Cries-de-la-Baie-James,0
2020-06-21,01 - Bas-Saint-Laurent,3
2020-06-21,02 - Saguenay–Lac-Saint-Jean,0
2020-06-21,03 - Capitale Nationale,2
2020-06-21,04 - Mauricie - Centre du Québec,0
2020-06-21,05 - Estrie,3
2020-06-21,06 - Montréal,41
2020-06-21,07 - Outaouais,0
2020-06-21,08 - Abitibi-Temiscamingue,0
2020-06-21,09 - Côte-Nord,0
2020-06-21,10 - Nord-du-Québec,0
2020-06-21,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-06-21,12 - Chaudière-Appalaches,1
2020-06-21,13 - Laval,6
2020-06-21,14 - Lanaudière,1
2020-06-21,15 - Laurentides,18
2020-06-21,16 - Montérégie,16
2020-06-21,17 - Nunavik,1
2020-06-21,18 - Terres-Cries-de-la-Baie-James,0
2020-06-22,01 - Bas-Saint-Laurent,0
2020-06-22,02 - Saguenay–Lac-Saint-Jean,0
2020-06-22,03 - Capitale Nationale,2
2020-06-22,04 - Mauricie - Centre du Québec,1
2020-06-22,05 - Estrie,3
2020-06-22,06 - Montréal,15
2020-06-22,07 - Outaouais,0
2020-06-22,08 - Abitibi-Temiscamingue,0
2020-06-22,09 - Côte-Nord,0
2020-06-22,10 - Nord-du-Québec,0
2020-06-22,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-06-22,12 - Chaudière-Appalaches,1
2020-06-22,13 - Laval,21
2020-06-22,14 - Lanaudière,2
2020-06-22,15 - Laurentides,13
2020-06-22,16 - Montérégie,11
2020-06-22,17 - Nunavik,0
2020-06-22,18 - Terres-Cries-de-la-Baie-James,0
2020-06-23,01 - Bas-Saint-Laurent,0
2020-06-23,02 - Saguenay–Lac-Saint-Jean,0
2020-06-23,03 - Capitale Nationale,4
2020-06-23,04 - Mauricie - Centre du Québec,0
2020-06-23,05 - Estrie,0
2020-06-23,06 - Montréal,17
2020-06-23,07 - Outaouais,0
2020-06-23,08 - Abitibi-Temiscamingue,0
2020-06-23,09 - Côte-Nord,0
2020-06-23,10 - Nord-du-Québec,0
2020-06-23,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-06-23,12 - Chaudière-Appalaches,0
2020-06-23,13 - Laval,4
2020-06-23,14 - Lanaudière,4
2020-06-23,15 - Laurentides,15
2020-06-23,16 - Montérégie,6
2020-06-23,17 - Nunavik,-1
2020-06-23,18 - Terres-Cries-de-la-Baie-James,0
Jun 24[n 6],01 - Bas-Saint-Laurent,0
Jun 24[n 6],02 - Saguenay–Lac-Saint-Jean,0
Jun 24[n 6],03 - Capitale Nationale,7
Jun 24[n 6],04 - Mauricie - Centre du Québec,1
Jun 24[n 6],05 - Estrie,0
Jun 24[n 6],06 - Montréal,19
Jun 24[n 6],07 - Outaouais,2
Jun 24[n 6],08 - Abitibi-Temiscamingue,0
Jun 24[n 6],09 - Côte-Nord,0
Jun 24[n 6],10 - Nord-du-Québec,0
Jun 24[n 6],11 - Gaspésie-Îles-de-la-Madeleine,0
Jun 24[n 6],12 - Chaudière-Appalaches,2
Jun 24[n 6],13 - Laval,-1
Jun 24[n 6],14 - Lanaudière,2
Jun 24[n 6],15 - Laurentides,12
Jun 24[n 6],16 - Montérégie,9
Jun 24[n 6],17 - Nunavik,0
Jun 24[n 6],18 - Terres-Cries-de-la-Baie-James,0
2020-06-25,01 - Bas-Saint-Laurent,1
2020-06-25,02 - Saguenay–Lac-Saint-Jean,0
2020-06-25,03 - Capitale Nationale,6
2020-06-25,04 - Mauricie - Centre du Québec,0
2020-06-25,05 - Estrie,0
2020-06-25,06 - Montréal,56
2020-06-25,07 - Outaouais,3
2020-06-25,08 - Abitibi-Temiscamingue,0
2020-06-25,09 - Côte-Nord,0
2020-06-25,10 - Nord-du-Québec,0
2020-06-25,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-06-25,12 - Chaudière-Appalaches,2
2020-06-25,13 - Laval,9
2020-06-25,14 - Lanaudière,30
2020-06-25,15 - Laurentides,19
2020-06-25,16 - Montérégie,16
2020-06-25,17 - Nunavik,0
2020-06-25,18 - Terres-Cries-de-la-Baie-James,0
2020-06-26,01 - Bas-Saint-Laurent,0
2020-06-26,02 - Saguenay–Lac-Saint-Jean,0
2020-06-26,03 - Capitale Nationale,0
2020-06-26,04 - Mauricie - Centre du Québec,0
2020-06-26,05 - Estrie,0
2020-06-26,06 - Montréal,0
2020-06-26,07 - Outaouais,0
2020-06-26,08 - Abitibi-Temiscamingue,0
2020-06-26,09 - Côte-Nord,0
2020-06-26,10 - Nord-du-Québec,0
2020-06-26,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-06-26,12 - Chaudière-Appalaches,0
2020-06-26,13 - Laval,0
2020-06-26,14 - Lanaudière,0
2020-06-26,15 - Laurentides,0
2020-06-26,16 - Montérégie,0
2020-06-26,17 - Nunavik,0
2020-06-26,18 - Terres-Cries-de-la-Baie-James,0
2020-06-27,01 - Bas-Saint-Laurent,0
2020-06-27,02 - Saguenay–Lac-Saint-Jean,0
2020-06-27,03 - Capitale Nationale,0
2020-06-27,04 - Mauricie - Centre du Québec,0
2020-06-27,05 - Estrie,0
2020-06-27,06 - Montréal,0
2020-06-27,07 - Outaouais,0
2020-06-27,08 - Abitibi-Temiscamingue,0
2020-06-27,09 - Côte-Nord,0
2020-06-27,10 - Nord-du-Québec,0
2020-06-27,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-06-27,12 - Chaudière-Appalaches,0
2020-06-27,13 - Laval,0
2020-06-27,14 - Lanaudière,0
2020-06-27,15 - Laurentides,0
2020-06-27,16 - Montérégie,0
2020-06-27,17 - Nunavik,0
2020-06-27,18 - Terres-Cries-de-la-Baie-James,0
2020-06-28,01 - Bas-Saint-Laurent,0
2020-06-28,02 - Saguenay–Lac-Saint-Jean,0
2020-06-28,03 - Capitale Nationale,0
2020-06-28,04 - Mauricie - Centre du Québec,0
2020-06-28,05 - Estrie,0
2020-06-28,06 - Montréal,0
2020-06-28,07 - Outaouais,0
2020-06-28,08 - Abitibi-Temiscamingue,0
2020-06-28,09 - Côte-Nord,0
2020-06-28,10 - Nord-du-Québec,0
2020-06-28,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-06-28,12 - Chaudière-Appalaches,0
2020-06-28,13 - Laval,0
2020-06-28,14 - Lanaudière,0
2020-06-28,15 - Laurentides,0
2020-06-28,16 - Montérégie,0
2020-06-28,17 - Nunavik,0
2020-06-28,18 - Terres-Cries-de-la-Baie-James,0
Jun 29[n 8],01 - Bas-Saint-Laurent,3
Jun 29[n 8],02 - Saguenay–Lac-Saint-Jean,0
Jun 29[n 8],03 - Capitale Nationale,19
Jun 29[n 8],04 - Mauricie - Centre du Québec,3
Jun 29[n 8],05 - Estrie,1
Jun 29[n 8],06 - Montréal,121
Jun 29[n 8],07 - Outaouais,5
Jun 29[n 8],08 - Abitibi-Temiscamingue,0
Jun 29[n 8],09 - Côte-Nord,0
Jun 29[n 8],10 - Nord-du-Québec,0
Jun 29[n 8],11 - Gaspésie-Îles-de-la-Madeleine,2
Jun 29[n 8],12 - Chaudière-Appalaches,2
Jun 29[n 8],13 - Laval,24
Jun 29[n 8],14 - Lanaudière,24
Jun 29[n 8],15 - Laurentides,60
Jun 29[n 8],16 - Montérégie,46
Jun 29[n 8],17 - Nunavik,0
Jun 29[n 8],18 - Terres-Cries-de-la-Baie-James,0
2020-06-30,01 - Bas-Saint-Laurent,0
2020-06-30,02 - Saguenay–Lac-Saint-Jean,0
2020-06-30,03 - Capitale Nationale,3
2020-06-30,04 - Mauricie - Centre du Québec,0
2020-06-30,05 - Estrie,0
2020-06-30,06 - Montréal,29
2020-06-30,07 - Outaouais,0
2020-06-30,08 - Abitibi-Temiscamingue,0
2020-06-30,09 - Côte-Nord,0
2020-06-30,10 - Nord-du-Québec,0
2020-06-30,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-06-30,12 - Chaudière-Appalaches,1
2020-06-30,13 - Laval,9
2020-06-30,14 - Lanaudière,7
2020-06-30,15 - Laurentides,16
2020-06-30,16 - Montérégie,3
2020-06-30,17 - Nunavik,0
2020-06-30,18 - Terres-Cries-de-la-Baie-James,0
2020-07-01,01 - Bas-Saint-Laurent,1
2020-07-01,02 - Saguenay–Lac-Saint-Jean,0
2020-07-01,03 - Capitale Nationale,0
2020-07-01,04 - Mauricie - Centre du Québec,0
2020-07-01,05 - Estrie,4
2020-07-01,06 - Montréal,28
2020-07-01,07 - Outaouais,5
2020-07-01,08 - Abitibi-Temiscamingue,0
2020-07-01,09 - Côte-Nord,0
2020-07-01,10 - Nord-du-Québec,0
2020-07-01,11 - Gaspésie-Îles-de-la-Madeleine,1
2020-07-01,12 - Chaudière-Appalaches,0
2020-07-01,13 - Laval,2
2020-07-01,14 - Lanaudière,3
2020-07-01,15 - Laurentides,14
2020-07-01,16 - Montérégie,8
2020-07-01,17 - Nunavik,0
2020-07-01,18 - Terres-Cries-de-la-Baie-James,0
2020-07-02,01 - Bas-Saint-Laurent,0
2020-07-02,02 - Saguenay–Lac-Saint-Jean,0
2020-07-02,03 - Capitale Nationale,4
2020-07-02,04 - Mauricie - Centre du Québec,2
2020-07-02,05 - Estrie,1
2020-07-02,06 - Montréal,22
2020-07-02,07 - Outaouais,0
2020-07-02,08 - Abitibi-Temiscamingue,0
2020-07-02,09 - Côte-Nord,0
2020-07-02,10 - Nord-du-Québec,0
2020-07-02,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-07-02,12 - Chaudière-Appalaches,0
2020-07-02,13 - Laval,8
2020-07-02,14 - Lanaudière,4
2020-07-02,15 - Laurentides,8
2020-07-02,16 - Montérégie,21
2020-07-02,17 - Nunavik,0
2020-07-02,18 - Terres-Cries-de-la-Baie-James,0
2020-07-03,01 - Bas-Saint-Laurent,0
2020-07-03,02 - Saguenay–Lac-Saint-Jean,0
2020-07-03,03 - Capitale Nationale,2
2020-07-03,04 - Mauricie - Centre du Québec,0
2020-07-03,05 - Estrie,-1
2020-07-03,06 - Montréal,28
2020-07-03,07 - Outaouais,4
2020-07-03,08 - Abitibi-Temiscamingue,0
2020-07-03,09 - Côte-Nord,0
2020-07-03,10 - Nord-du-Québec,0
2020-07-03,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-07-03,12 - Chaudière-Appalaches,0
2020-07-03,13 - Laval,9
2020-07-03,14 - Lanaudière,13
2020-07-03,15 - Laurentides,20
2020-07-03,16 - Montérégie,14
2020-07-03,17 - Nunavik,0
2020-07-03,18 - Terres-Cries-de-la-Baie-James,0
2020-07-04,01 - Bas-Saint-Laurent,0
2020-07-04,02 - Saguenay–Lac-Saint-Jean,0
2020-07-04,03 - Capitale Nationale,2
2020-07-04,04 - Mauricie - Centre du Québec,1
2020-07-04,05 - Estrie,3
2020-07-04,06 - Montréal,23
2020-07-04,07 - Outaouais,1
2020-07-04,08 - Abitibi-Temiscamingue,0
2020-07-04,09 - Côte-Nord,0
2020-07-04,10 - Nord-du-Québec,0
2020-07-04,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-07-04,12 - Chaudière-Appalaches,1
2020-07-04,13 - Laval,12
2020-07-04,14 - Lanaudière,7
2020-07-04,15 - Laurentides,18
2020-07-04,16 - Montérégie,33
2020-07-04,17 - Nunavik,1
2020-07-04,18 - Terres-Cries-de-la-Baie-James,0
2020-07-05,01 - Bas-Saint-Laurent,0
2020-07-05,02 - Saguenay–Lac-Saint-Jean,0
2020-07-05,03 - Capitale Nationale,6
2020-07-05,04 - Mauricie - Centre du Québec,0
2020-07-05,05 - Estrie,1
2020-07-05,06 - Montréal,17
2020-07-05,07 - Outaouais,2
2020-07-05,08 - Abitibi-Temiscamingue,0
2020-07-05,09 - Côte-Nord,0
2020-07-05,10 - Nord-du-Québec,0
2020-07-05,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-07-05,12 - Chaudière-Appalaches,0
2020-07-05,13 - Laval,7
2020-07-05,14 - Lanaudière,7
2020-07-05,15 - Laurentides,16
2020-07-05,16 - Montérégie,22
2020-07-05,17 - Nunavik,0
2020-07-05,18 - Terres-Cries-de-la-Baie-James,0
2020-07-06,01 - Bas-Saint-Laurent,0
2020-07-06,02 - Saguenay–Lac-Saint-Jean,2
2020-07-06,03 - Capitale Nationale,2
2020-07-06,04 - Mauricie - Centre du Québec,2
2020-07-06,05 - Estrie,2
2020-07-06,06 - Montréal,8
2020-07-06,07 - Outaouais,8
2020-07-06,08 - Abitibi-Temiscamingue,0
2020-07-06,09 - Côte-Nord,0
2020-07-06,10 - Nord-du-Québec,0
2020-07-06,11 - Gaspésie-Îles-de-la-Madeleine,1
2020-07-06,12 - Chaudière-Appalaches,-1
2020-07-06,13 - Laval,2
2020-07-06,14 - Lanaudière,5
2020-07-06,15 - Laurentides,10
2020-07-06,16 - Montérégie,33
2020-07-06,17 - Nunavik,0
2020-07-06,18 - Terres-Cries-de-la-Baie-James,0
2020-07-07,01 - Bas-Saint-Laurent,0
2020-07-07,02 - Saguenay–Lac-Saint-Jean,0
2020-07-07,03 - Capitale Nationale,2
2020-07-07,04 - Mauricie - Centre du Québec,-2
2020-07-07,05 - Estrie,1
2020-07-07,06 - Montréal,13
2020-07-07,07 - Outaouais,2
2020-07-07,08 - Abitibi-Temiscamingue,0
2020-07-07,09 - Côte-Nord,0
2020-07-07,10 - Nord-du-Québec,0
2020-07-07,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-07-07,12 - Chaudière-Appalaches,0
2020-07-07,13 - Laval,3
2020-07-07,14 - Lanaudière,5
2020-07-07,15 - Laurentides,14
2020-07-07,16 - Montérégie,22
2020-07-07,17 - Nunavik,0
2020-07-07,18 - Terres-Cries-de-la-Baie-James,0
2020-07-08,01 - Bas-Saint-Laurent,1
2020-07-08,02 - Saguenay–Lac-Saint-Jean,3
2020-07-08,03 - Capitale Nationale,2
2020-07-08,04 - Mauricie - Centre du Québec,2
2020-07-08,05 - Estrie,1
2020-07-08,06 - Montréal,23
2020-07-08,07 - Outaouais,1
2020-07-08,08 - Abitibi-Temiscamingue,0
2020-07-08,09 - Côte-Nord,1
2020-07-08,10 - Nord-du-Québec,0
2020-07-08,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-07-08,12 - Chaudière-Appalaches,-1
2020-07-08,13 - Laval,10
2020-07-08,14 - Lanaudière,5
2020-07-08,15 - Laurentides,11
2020-07-08,16 - Montérégie,22
2020-07-08,17 - Nunavik,0
2020-07-08,18 - Terres-Cries-de-la-Baie-James,0
2020-07-09,01 - Bas-Saint-Laurent,1
2020-07-09,02 - Saguenay–Lac-Saint-Jean,5
2020-07-09,03 - Capitale Nationale,4
2020-07-09,04 - Mauricie - Centre du Québec,1
2020-07-09,05 - Estrie,1
2020-07-09,06 - Montréal,36
2020-07-09,07 - Outaouais,6
2020-07-09,08 - Abitibi-Temiscamingue,0
2020-07-09,09 - Côte-Nord,1
2020-07-09,10 - Nord-du-Québec,0
2020-07-09,11 - Gaspésie-Îles-de-la-Madeleine,1
2020-07-09,12 - Chaudière-Appalaches,1
2020-07-09,13 - Laval,7
2020-07-09,14 - Lanaudière,9
2020-07-09,15 - Laurentides,12
2020-07-09,16 - Montérégie,52
2020-07-09,17 - Nunavik,0
2020-07-09,18 - Terres-Cries-de-la-Baie-James,0
2020-07-10,01 - Bas-Saint-Laurent,-1
2020-07-10,02 - Saguenay–Lac-Saint-Jean,0
2020-07-10,03 - Capitale Nationale,4
2020-07-10,04 - Mauricie - Centre du Québec,1
2020-07-10,05 - Estrie,6
2020-07-10,06 - Montréal,33
2020-07-10,07 - Outaouais,3
2020-07-10,08 - Abitibi-Temiscamingue,0
2020-07-10,09 - Côte-Nord,2
2020-07-10,10 - Nord-du-Québec,0
2020-07-10,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-07-10,12 - Chaudière-Appalaches,0
2020-07-10,13 - Laval,4
2020-07-10,14 - Lanaudière,6
2020-07-10,15 - Laurentides,15
2020-07-10,16 - Montérégie,31
2020-07-10,17 - Nunavik,0
2020-07-10,18 - Terres-Cries-de-la-Baie-James,0
2020-07-11,01 - Bas-Saint-Laurent,0
2020-07-11,02 - Saguenay–Lac-Saint-Jean,2
2020-07-11,03 - Capitale Nationale,1
2020-07-11,04 - Mauricie - Centre du Québec,1
2020-07-11,05 - Estrie,2
2020-07-11,06 - Montréal,26
2020-07-11,07 - Outaouais,1
2020-07-11,08 - Abitibi-Temiscamingue,0
2020-07-11,09 - Côte-Nord,0
2020-07-11,10 - Nord-du-Québec,0
2020-07-11,11 - Gaspésie-Îles-de-la-Madeleine,1
2020-07-11,12 - Chaudière-Appalaches,0
2020-07-11,13 - Laval,7
2020-07-11,14 - Lanaudière,8
2020-07-11,15 - Laurentides,12
2020-07-11,16 - Montérégie,29
2020-07-11,17 - Nunavik,0
2020-07-11,18 - Terres-Cries-de-la-Baie-James,0
2020-07-12,01 - Bas-Saint-Laurent,0
2020-07-12,02 - Saguenay–Lac-Saint-Jean,0
2020-07-12,03 - Capitale Nationale,1
2020-07-12,04 - Mauricie - Centre du Québec,4
2020-07-12,05 - Estrie,6
2020-07-12,06 - Montréal,48
2020-07-12,07 - Outaouais,1
2020-07-12,08 - Abitibi-Temiscamingue,0
2020-07-12,09 - Côte-Nord,1
2020-07-12,10 - Nord-du-Québec,0
2020-07-12,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-07-12,12 - Chaudière-Appalaches,0
2020-07-12,13 - Laval,3
2020-07-12,14 - Lanaudière,3
2020-07-12,15 - Laurentides,14
2020-07-12,16 - Montérégie,33
2020-07-12,17 - Nunavik,0
2020-07-12,18 - Terres-Cries-de-la-Baie-James,0
2020-07-13,01 - Bas-Saint-Laurent,0
2020-07-13,02 - Saguenay–Lac-Saint-Jean,9
2020-07-13,03 - Capitale Nationale,19
2020-07-13,04 - Mauricie - Centre du Québec,2
2020-07-13,05 - Estrie,1
2020-07-13,06 - Montréal,25
2020-07-13,07 - Outaouais,4
2020-07-13,08 - Abitibi-Temiscamingue,0
2020-07-13,09 - Côte-Nord,0
2020-07-13,10 - Nord-du-Québec,0
2020-07-13,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-07-13,12 - Chaudière-Appalaches,0
2020-07-13,13 - Laval,2
2020-07-13,14 - Lanaudière,6
2020-07-13,15 - Laurentides,11
2020-07-13,16 - Montérégie,21
2020-07-13,17 - Nunavik,0
2020-07-13,18 - Terres-Cries-de-la-Baie-James,0
2020-07-14,01 - Bas-Saint-Laurent,0
2020-07-14,02 - Saguenay–Lac-Saint-Jean,0
2020-07-14,03 - Capitale Nationale,2
2020-07-14,04 - Mauricie - Centre du Québec,1
2020-07-14,05 - Estrie,1
2020-07-14,06 - Montréal,33
2020-07-14,07 - Outaouais,3
2020-07-14,08 - Abitibi-Temiscamingue,0
2020-07-14,09 - Côte-Nord,0
2020-07-14,10 - Nord-du-Québec,0
2020-07-14,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-07-14,12 - Chaudière-Appalaches,1
2020-07-14,13 - Laval,3
2020-07-14,14 - Lanaudière,4
2020-07-14,15 - Laurentides,13
2020-07-14,16 - Montérégie,58
2020-07-14,17 - Nunavik,0
2020-07-14,18 - Terres-Cries-de-la-Baie-James,0
2020-07-15,01 - Bas-Saint-Laurent,0
2020-07-15,02 - Saguenay–Lac-Saint-Jean,1
2020-07-15,03 - Capitale Nationale,4
2020-07-15,04 - Mauricie - Centre du Québec,1
2020-07-15,05 - Estrie,0
2020-07-15,06 - Montréal,72
2020-07-15,07 - Outaouais,1
2020-07-15,08 - Abitibi-Temiscamingue,0
2020-07-15,09 - Côte-Nord,0
2020-07-15,10 - Nord-du-Québec,0
2020-07-15,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-07-15,12 - Chaudière-Appalaches,0
2020-07-15,13 - Laval,3
2020-07-15,14 - Lanaudière,5
2020-07-15,15 - Laurentides,10
2020-07-15,16 - Montérégie,31
2020-07-15,17 - Nunavik,0
2020-07-15,18 - Terres-Cries-de-la-Baie-James,0
2020-07-16,01 - Bas-Saint-Laurent,1
2020-07-16,02 - Saguenay–Lac-Saint-Jean,0
2020-07-16,03 - Capitale Nationale,2
2020-07-16,04 - Mauricie - Centre du Québec,4
2020-07-16,05 - Estrie,1
2020-07-16,06 - Montréal,54
2020-07-16,07 - Outaouais,1
2020-07-16,08 - Abitibi-Temiscamingue,0
2020-07-16,09 - Côte-Nord,0
2020-07-16,10 - Nord-du-Québec,0
2020-07-16,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-07-16,12 - Chaudière-Appalaches,4
2020-07-16,13 - Laval,9
2020-07-16,14 - Lanaudière,26
2020-07-16,15 - Laurentides,12
2020-07-16,16 - Montérégie,28
2020-07-16,17 - Nunavik,0
2020-07-16,18 - Terres-Cries-de-la-Baie-James,0
2020-07-17,01 - Bas-Saint-Laurent,0
2020-07-17,02 - Saguenay–Lac-Saint-Jean,0
2020-07-17,03 - Capitale Nationale,1
2020-07-17,04 - Mauricie - Centre du Québec,1
2020-07-17,05 - Estrie,1
2020-07-17,06 - Montréal,76
2020-07-17,07 - Outaouais,0
2020-07-17,08 - Abitibi-Temiscamingue,0
2020-07-17,09 - Côte-Nord,0
2020-07-17,10 - Nord-du-Québec,0
2020-07-17,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-07-17,12 - Chaudière-Appalaches,1
2020-07-17,13 - Laval,9
2020-07-17,14 - Lanaudière,12
2020-07-17,15 - Laurentides,7
2020-07-17,16 - Montérégie,33
2020-07-17,17 - Nunavik,0
2020-07-17,18 - Terres-Cries-de-la-Baie-James,0
2020-07-18,01 - Bas-Saint-Laurent,0
2020-07-18,02 - Saguenay–Lac-Saint-Jean,0
2020-07-18,03 - Capitale Nationale,3
2020-07-18,04 - Mauricie - Centre du Québec,2
2020-07-18,05 - Estrie,0
2020-07-18,06 - Montréal,88
2020-07-18,07 - Outaouais,3
2020-07-18,08 - Abitibi-Temiscamingue,0
2020-07-18,09 - Côte-Nord,0
2020-07-18,10 - Nord-du-Québec,0
2020-07-18,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-07-18,12 - Chaudière-Appalaches,1
2020-07-18,13 - Laval,4
2020-07-18,14 - Lanaudière,10
2020-07-18,15 - Laurentides,15
2020-07-18,16 - Montérégie,32
2020-07-18,17 - Nunavik,0
2020-07-18,18 - Terres-Cries-de-la-Baie-James,0
2020-07-19,01 - Bas-Saint-Laurent,0
2020-07-19,02 - Saguenay–Lac-Saint-Jean,12
2020-07-19,03 - Capitale Nationale,4
2020-07-19,04 - Mauricie - Centre du Québec,4
2020-07-19,05 - Estrie,3
2020-07-19,06 - Montréal,49
2020-07-19,07 - Outaouais,1
2020-07-19,08 - Abitibi-Temiscamingue,0
2020-07-19,09 - Côte-Nord,0
2020-07-19,10 - Nord-du-Québec,0
2020-07-19,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-07-19,12 - Chaudière-Appalaches,0
2020-07-19,13 - Laval,5
2020-07-19,14 - Lanaudière,26
2020-07-19,15 - Laurentides,10
2020-07-19,16 - Montérégie,52
2020-07-19,17 - Nunavik,0
2020-07-19,18 - Terres-Cries-de-la-Baie-James,0
2020-07-20,01 - Bas-Saint-Laurent,1
2020-07-20,02 - Saguenay–Lac-Saint-Jean,0
2020-07-20,03 - Capitale Nationale,2
2020-07-20,04 - Mauricie - Centre du Québec,0
2020-07-20,05 - Estrie,1
2020-07-20,06 - Montréal,75
2020-07-20,07 - Outaouais,3
2020-07-20,08 - Abitibi-Temiscamingue,0
2020-07-20,09 - Côte-Nord,1
2020-07-20,10 - Nord-du-Québec,0
2020-07-20,11 - Gaspésie-Îles-de-la-Madeleine,1
2020-07-20,12 - Chaudière-Appalaches,1
2020-07-20,13 - Laval,3
2020-07-20,14 - Lanaudière,19
2020-07-20,15 - Laurentides,9
2020-07-20,16 - Montérégie,33
2020-07-20,17 - Nunavik,0
2020-07-20,18 - Terres-Cries-de-la-Baie-James,0
2020-07-21,01 - Bas-Saint-Laurent,0
2020-07-21,02 - Saguenay–Lac-Saint-Jean,0
2020-07-21,03 - Capitale Nationale,1
2020-07-21,04 - Mauricie - Centre du Québec,4
2020-07-21,05 - Estrie,2
2020-07-21,06 - Montréal,92
2020-07-21,07 - Outaouais,2
2020-07-21,08 - Abitibi-Temiscamingue,0
2020-07-21,09 - Côte-Nord,0
2020-07-21,10 - Nord-du-Québec,0
2020-07-21,11 - Gaspésie-Îles-de-la-Madeleine,2
2020-07-21,12 - Chaudière-Appalaches,0
2020-07-21,13 - Laval,13
2020-07-21,14 - Lanaudière,15
2020-07-21,15 - Laurentides,15
2020-07-21,16 - Montérégie,34
2020-07-21,17 - Nunavik,0
2020-07-21,18 - Terres-Cries-de-la-Baie-James,0
2020-07-22,01 - Bas-Saint-Laurent,0
